Date,Market,Market Size,Product,Product Id,Product Type,State,Type,Budget Profit,Budget Sales,Cogs,Number of Records,Profit,Profit Ratio,Sales,Total Expenses
12/1/2010 12:00:00 AM,East,Major Market,Green Tea,13,Tea,Massachusetts,Regular,30,70,29,1,25,34.2%,73,19
12/1/2010 12:00:00 AM,East,Major Market,Lemon,9,Herbal Tea,Massachusetts,Decaf,10,70,46,1,7,6.8%,103,50
12/1/2010 12:00:00 AM,East,Major Market,Caffe Mocha,5,Espresso,Massachusetts,Regular,-10,90,47,1,-20,-20.2%,99,72
12/1/2010 12:00:00 AM,East,Major Market,Regular Espresso,7,Espresso,Massachusetts,Regular,80,290,153,1,87,28.4%,306,66
12/1/2010 12:00:00 AM,East,Major Market,Columbian,2,Coffee,Massachusetts,Regular,360,450,67,1,390,76.5%,510,53
12/1/2010 12:00:00 AM,East,Small Market,Darjeeling,11,Tea,New Hampshire,Regular,20,40,16,1,10,24.4%,41,15
12/1/2010 12:00:00 AM,East,Small Market,Green Tea,13,Tea,New Hampshire,Regular,30,40,0,1,32,74.4%,43,11
12/1/2010 12:00:00 AM,East,Small Market,Lemon,9,Herbal Tea,New Hampshire,Decaf,10,60,39,1,2,2.3%,88,47
12/1/2010 12:00:00 AM,East,Small Market,Caffe Mocha,5,Espresso,New Hampshire,Regular,10,110,49,1,-4,-3.4%,118,73
12/1/2010 12:00:00 AM,East,Small Market,Regular Espresso,7,Espresso,New Hampshire,Regular,0,40,20,1,-16,-35.6%,45,41
12/1/2010 12:00:00 AM,East,Small Market,Amaretto,1,Coffee,New Hampshire,Regular,50,110,52,1,37,29.1%,127,38
12/1/2010 12:00:00 AM,East,Small Market,Columbian,2,Coffee,New Hampshire,Regular,30,100,48,1,28,23.0%,122,46
12/1/2010 12:00:00 AM,East,Major Market,Darjeeling,11,Tea,New York,Regular,90,210,86,1,89,42.4%,210,35
12/1/2010 12:00:00 AM,East,Major Market,Earl Grey,12,Tea,New York,Regular,150,310,123,1,133,44.0%,302,46
12/1/2010 12:00:00 AM,East,Major Market,Green Tea,13,Tea,New York,Regular,60,130,54,1,52,39.1%,133,27
12/1/2010 12:00:00 AM,East,Major Market,Lemon,9,Herbal Tea,New York,Decaf,210,540,294,1,309,41.4%,747,144
12/1/2010 12:00:00 AM,East,Major Market,Mint,10,Herbal Tea,New York,Decaf,-150,100,241,1,-189,-127.7%,148,96
12/1/2010 12:00:00 AM,East,Major Market,Caffe Mocha,5,Espresso,New York,Regular,-210,60,135,1,-224,-339.4%,66,155
12/1/2010 12:00:00 AM,East,Major Market,Regular Espresso,7,Espresso,New York,Regular,320,640,250,1,312,47.5%,657,95
12/1/2010 12:00:00 AM,East,Major Market,Columbian,2,Coffee,New York,Regular,250,620,279,1,271,38.8%,699,149
12/1/2010 12:00:00 AM,South,Small Market,Columbian,2,Coffee,Louisiana,Regular,70,140,49,1,46,38.3%,120,25
12/1/2010 12:00:00 AM,South,Small Market,Decaf Irish Cream,3,Coffee,Louisiana,Decaf,50,100,34,1,31,36.5%,85,20
12/1/2010 12:00:00 AM,South,Small Market,Chamomile,8,Herbal Tea,Louisiana,Decaf,70,190,94,1,77,36.0%,214,43
12/1/2010 12:00:00 AM,South,Small Market,Lemon,9,Herbal Tea,Louisiana,Decaf,30,140,68,1,26,17.0%,153,59
12/1/2010 12:00:00 AM,South,Small Market,Caffe Latte,4,Espresso,Louisiana,Regular,0,100,55,1,-3,-2.3%,131,79
12/1/2010 12:00:00 AM,South,Small Market,Caffe Mocha,5,Espresso,Louisiana,Regular,20,80,41,1,31,29.0%,107,35
12/1/2010 12:00:00 AM,South,Small Market,Decaf Espresso,6,Espresso,Louisiana,Decaf,20,80,43,1,27,25.5%,106,36
12/1/2010 12:00:00 AM,South,Small Market,Columbian,2,Coffee,New Mexico,Regular,50,140,48,1,27,22.1%,122,47
12/1/2010 12:00:00 AM,South,Small Market,Decaf Irish Cream,3,Coffee,New Mexico,Decaf,40,190,92,1,16,10.0%,160,52
12/1/2010 12:00:00 AM,South,Small Market,Chamomile,8,Herbal Tea,New Mexico,Decaf,10,30,16,1,9,22.0%,41,16
12/1/2010 12:00:00 AM,South,Small Market,Lemon,9,Herbal Tea,New Mexico,Decaf,20,60,31,1,7,10.1%,69,31
12/1/2010 12:00:00 AM,South,Small Market,Caffe Latte,4,Espresso,New Mexico,Regular,-10,30,20,1,-15,-33.3%,45,40
12/1/2010 12:00:00 AM,South,Small Market,Caffe Mocha,5,Espresso,New Mexico,Regular,10,90,49,1,-5,-4.2%,118,74
12/1/2010 12:00:00 AM,South,Small Market,Decaf Espresso,6,Espresso,New Mexico,Decaf,0,60,38,1,12,13.5%,89,39
12/1/2010 12:00:00 AM,South,Small Market,Columbian,2,Coffee,Oklahoma,Regular,100,220,81,1,66,35.7%,185,38
12/1/2010 12:00:00 AM,South,Small Market,Decaf Irish Cream,3,Coffee,Oklahoma,Decaf,50,90,33,1,28,34.1%,82,21
12/1/2010 12:00:00 AM,South,Small Market,Chamomile,8,Herbal Tea,Oklahoma,Decaf,20,130,65,1,22,15.2%,145,58
12/1/2010 12:00:00 AM,South,Small Market,Lemon,9,Herbal Tea,Oklahoma,Decaf,30,230,105,1,20,8.0%,250,125
12/1/2010 12:00:00 AM,South,Small Market,Caffe Latte,4,Espresso,Oklahoma,Regular,90,240,134,1,121,37.8%,320,65
12/1/2010 12:00:00 AM,South,Small Market,Caffe Mocha,5,Espresso,Oklahoma,Regular,20,50,29,1,24,32.9%,73,20
12/1/2010 12:00:00 AM,South,Small Market,Decaf Espresso,6,Espresso,Oklahoma,Decaf,60,170,88,1,72,32.6%,221,61
12/1/2010 12:00:00 AM,South,Major Market,Columbian,2,Coffee,Texas,Regular,240,620,241,1,188,35.8%,525,96
12/1/2010 12:00:00 AM,South,Major Market,Decaf Irish Cream,3,Coffee,Texas,Decaf,40,110,43,1,30,30.3%,99,26
12/1/2010 12:00:00 AM,South,Major Market,Chamomile,8,Herbal Tea,Texas,Decaf,30,110,54,1,28,22.0%,127,45
12/1/2010 12:00:00 AM,South,Major Market,Lemon,9,Herbal Tea,Texas,Decaf,30,90,41,1,24,23.8%,101,36
12/1/2010 12:00:00 AM,South,Major Market,Caffe Latte,4,Espresso,Texas,Regular,30,120,67,1,47,28.0%,168,54
12/1/2010 12:00:00 AM,South,Major Market,Caffe Mocha,5,Espresso,Texas,Regular,110,230,123,1,133,44.0%,302,46
12/1/2010 12:00:00 AM,South,Major Market,Decaf Espresso,6,Espresso,Texas,Decaf,40,100,54,1,52,39.1%,133,27
12/1/2010 12:00:00 AM,West,Small Market,Chamomile,8,Herbal Tea,Utah,Decaf,40,110,52,1,36,28.3%,127,39
12/1/2010 12:00:00 AM,West,Small Market,Lemon,9,Herbal Tea,Utah,Decaf,40,110,48,1,28,23.0%,122,46
12/1/2010 12:00:00 AM,West,Small Market,Mint,10,Herbal Tea,Utah,Decaf,20,140,92,1,17,10.6%,160,51
12/1/2010 12:00:00 AM,West,Small Market,Darjeeling,11,Tea,Utah,Regular,0,80,49,1,-4,-3.4%,118,73
12/1/2010 12:00:00 AM,West,Small Market,Earl Grey,12,Tea,Utah,Regular,10,60,38,1,12,13.5%,89,39
12/1/2010 12:00:00 AM,West,Small Market,Green Tea,13,Tea,Utah,Regular,0,30,20,1,-15,-33.3%,45,40
12/1/2010 12:00:00 AM,West,Small Market,Amaretto,1,Coffee,Utah,Regular,50,160,63,1,36,25.9%,139,40
12/1/2010 12:00:00 AM,West,Small Market,Columbian,2,Coffee,Utah,Regular,50,130,49,1,21,18.4%,114,44
12/1/2010 12:00:00 AM,West,Small Market,Decaf Irish Cream,3,Coffee,Utah,Decaf,50,180,68,1,26,17.0%,153,59
12/1/2010 12:00:00 AM,West,Small Market,Caffe Latte,4,Espresso,Utah,Regular,30,70,31,1,26,33.8%,77,20
12/1/2010 12:00:00 AM,West,Small Market,Caffe Mocha,5,Espresso,Utah,Regular,70,200,94,1,77,36.0%,214,43
12/1/2010 12:00:00 AM,West,Small Market,Decaf Espresso,6,Espresso,Utah,Decaf,50,110,50,1,47,38.2%,123,26
12/1/2010 12:00:00 AM,West,Major Market,Chamomile,8,Herbal Tea,California,Decaf,80,190,86,1,89,42.4%,210,35
12/1/2010 12:00:00 AM,West,Major Market,Lemon,9,Herbal Tea,California,Decaf,170,480,241,1,188,35.8%,525,96
12/1/2010 12:00:00 AM,West,Major Market,Mint,10,Herbal Tea,California,Decaf,30,90,43,1,29,29.3%,99,27
12/1/2010 12:00:00 AM,West,Major Market,Darjeeling,11,Tea,California,Regular,110,220,123,1,134,44.4%,302,45
12/1/2010 12:00:00 AM,West,Major Market,Earl Grey,12,Tea,California,Regular,50,90,54,1,53,39.8%,133,26
12/1/2010 12:00:00 AM,West,Major Market,Green Tea,13,Tea,California,Regular,50,120,67,1,47,28.0%,168,54
12/1/2010 12:00:00 AM,West,Major Market,Amaretto,1,Coffee,California,Regular,-90,120,127,1,-88,-86.3%,102,63
12/1/2010 12:00:00 AM,West,Major Market,Columbian,2,Coffee,California,Regular,350,830,279,1,271,38.8%,699,149
12/1/2010 12:00:00 AM,West,Major Market,Decaf Irish Cream,3,Coffee,California,Decaf,-150,220,224,1,-149,-77.6%,192,117
12/1/2010 12:00:00 AM,West,Major Market,Caffe Latte,4,Espresso,California,Regular,160,480,250,1,157,31.3%,501,94
12/1/2010 12:00:00 AM,West,Major Market,Caffe Mocha,5,Espresso,California,Regular,40,310,135,1,31,9.6%,322,156
12/1/2010 12:00:00 AM,West,Major Market,Decaf Espresso,6,Espresso,California,Decaf,210,550,247,1,216,37.5%,576,113
12/1/2010 12:00:00 AM,West,Small Market,Chamomile,8,Herbal Tea,Nevada,Decaf,30,290,135,1,32,9.9%,322,155
12/1/2010 12:00:00 AM,West,Small Market,Lemon,9,Herbal Tea,Nevada,Decaf,170,490,224,1,194,36.3%,534,116
12/1/2010 12:00:00 AM,West,Small Market,Mint,10,Herbal Tea,Nevada,Decaf,120,290,127,1,122,39.1%,312,63
12/1/2010 12:00:00 AM,West,Small Market,Darjeeling,11,Tea,Nevada,Regular,150,420,247,1,215,37.3%,576,114
12/1/2010 12:00:00 AM,West,Small Market,Earl Grey,12,Tea,Nevada,Regular,100,360,250,1,157,31.3%,501,94
12/1/2010 12:00:00 AM,West,Small Market,Green Tea,13,Tea,Nevada,Regular,-320,0,294,1,-408,-1316.1%,31,145
12/1/2010 12:00:00 AM,West,Small Market,Columbian,2,Coffee,Nevada,Regular,20,100,39,1,1,1.1%,88,48
12/1/2010 12:00:00 AM,West,Small Market,Decaf Irish Cream,3,Coffee,Nevada,Decaf,30,80,31,1,8,11.6%,69,30
12/1/2010 12:00:00 AM,West,Small Market,Caffe Latte,4,Espresso,Nevada,Regular,30,40,0,1,31,72.1%,43,12
12/1/2010 12:00:00 AM,West,Small Market,Caffe Mocha,5,Espresso,Nevada,Regular,10,30,16,1,10,24.4%,41,15
12/1/2010 12:00:00 AM,West,Small Market,Decaf Espresso,6,Espresso,Nevada,Decaf,20,50,23,1,17,29.3%,58,18
12/1/2010 12:00:00 AM,West,Small Market,Chamomile,8,Herbal Tea,Oregon,Decaf,20,50,24,1,19,31.7%,60,17
12/1/2010 12:00:00 AM,West,Small Market,Lemon,9,Herbal Tea,Oregon,Decaf,70,170,81,1,66,35.7%,185,38
12/1/2010 12:00:00 AM,West,Small Market,Darjeeling,11,Tea,Oregon,Regular,30,50,29,1,25,34.2%,73,19
12/1/2010 12:00:00 AM,West,Small Market,Earl Grey,12,Tea,Oregon,Regular,60,160,88,1,73,33.0%,221,60
12/1/2010 12:00:00 AM,West,Small Market,Green Tea,13,Tea,Oregon,Regular,100,230,134,1,121,37.8%,320,65
12/1/2010 12:00:00 AM,West,Small Market,Amaretto,1,Coffee,Oregon,Regular,20,130,47,1,-7,-6.3%,112,72
12/1/2010 12:00:00 AM,West,Small Market,Columbian,2,Coffee,Oregon,Regular,20,110,41,1,1,1.0%,98,56
12/1/2010 12:00:00 AM,West,Small Market,Decaf Irish Cream,3,Coffee,Oregon,Decaf,50,120,41,1,25,24.8%,101,35
12/1/2010 12:00:00 AM,West,Small Market,Caffe Latte,4,Espresso,Oregon,Regular,10,90,46,1,6,5.8%,103,51
12/1/2010 12:00:00 AM,West,Small Market,Caffe Mocha,5,Espresso,Oregon,Regular,40,120,54,1,28,22.0%,127,45
12/1/2010 12:00:00 AM,West,Small Market,Decaf Espresso,6,Espresso,Oregon,Decaf,80,290,153,1,87,28.4%,306,66
12/1/2010 12:00:00 AM,West,Small Market,Chamomile,8,Herbal Tea,Washington,Decaf,110,260,115,1,105,36.3%,289,69
12/1/2010 12:00:00 AM,West,Small Market,Lemon,9,Herbal Tea,Washington,Decaf,50,110,49,1,46,38.3%,120,25
12/1/2010 12:00:00 AM,West,Small Market,Darjeeling,11,Tea,Washington,Regular,20,70,41,1,30,28.0%,107,36
12/1/2010 12:00:00 AM,West,Small Market,Earl Grey,12,Tea,Washington,Regular,20,70,43,1,28,26.4%,106,35
12/1/2010 12:00:00 AM,West,Small Market,Green Tea,13,Tea,Washington,Regular,-10,90,55,1,-3,-2.3%,131,79
12/1/2010 12:00:00 AM,West,Small Market,Columbian,2,Coffee,Washington,Regular,80,200,72,1,58,33.0%,176,46
12/1/2010 12:00:00 AM,West,Small Market,Decaf Irish Cream,3,Coffee,Washington,Decaf,50,290,105,1,20,8.0%,250,125
12/1/2010 12:00:00 AM,West,Small Market,Caffe Latte,4,Espresso,Washington,Regular,20,50,24,1,13,23.2%,56,19
12/1/2010 12:00:00 AM,West,Small Market,Caffe Mocha,5,Espresso,Washington,Regular,30,140,65,1,23,15.9%,145,57
12/1/2010 12:00:00 AM,West,Small Market,Decaf Espresso,6,Espresso,Washington,Decaf,60,170,80,1,51,29.0%,176,45
1/1/2011 12:00:00 AM,Central,Major Market,Chamomile,8,Herbal Tea,Colorado,Decaf,110,300,170,1,154,40.3%,382,76
1/1/2011 12:00:00 AM,Central,Major Market,Lemon,9,Herbal Tea,Colorado,Decaf,20,130,63,1,0,0.0%,168,91
1/1/2011 12:00:00 AM,Central,Major Market,Mint,10,Herbal Tea,Colorado,Decaf,40,120,60,1,51,32.5%,157,49
1/1/2011 12:00:00 AM,Central,Major Market,Darjeeling,11,Tea,Colorado,Regular,20,110,58,1,26,17.9%,145,58
1/1/2011 12:00:00 AM,Central,Major Market,Earl Grey,12,Tea,Colorado,Regular,40,120,64,1,56,35.7%,157,42
1/1/2011 12:00:00 AM,Central,Major Market,Green Tea,13,Tea,Colorado,Regular,30,80,44,1,47,42.0%,112,27
1/1/2011 12:00:00 AM,Central,Major Market,Caffe Mocha,5,Espresso,Colorado,Regular,70,150,54,1,84,56.0%,150,27
1/1/2011 12:00:00 AM,Central,Major Market,Decaf Espresso,6,Espresso,Colorado,Decaf,80,210,72,1,83,41.3%,201,58
1/1/2011 12:00:00 AM,Central,Major Market,Amaretto,1,Coffee,Colorado,Regular,100,220,89,1,146,59.6%,245,38
1/1/2011 12:00:00 AM,Central,Major Market,Columbian,2,Coffee,Colorado,Regular,80,190,83,1,106,49.8%,213,41
1/1/2011 12:00:00 AM,Central,Major Market,Decaf Irish Cream,3,Coffee,Colorado,Decaf,110,240,95,1,157,59.9%,262,40
1/1/2011 12:00:00 AM,Central,Major Market,Chamomile,8,Herbal Tea,Illinois,Decaf,100,190,89,1,148,60.4%,245,37
1/1/2011 12:00:00 AM,Central,Major Market,Lemon,9,Herbal Tea,Illinois,Decaf,60,160,83,1,106,49.8%,213,41
1/1/2011 12:00:00 AM,Central,Major Market,Mint,10,Herbal Tea,Illinois,Decaf,100,200,95,1,157,59.9%,262,40
1/1/2011 12:00:00 AM,Central,Major Market,Darjeeling,11,Tea,Illinois,Regular,50,110,54,1,83,55.3%,150,28
1/1/2011 12:00:00 AM,Central,Major Market,Earl Grey,12,Tea,Illinois,Regular,40,150,72,1,84,41.8%,201,57
1/1/2011 12:00:00 AM,Central,Major Market,Caffe Mocha,5,Espresso,Illinois,Regular,260,640,234,1,316,51.7%,611,114
1/1/2011 12:00:00 AM,Central,Major Market,Decaf Espresso,6,Espresso,Illinois,Decaf,180,530,228,1,218,42.7%,510,92
1/1/2011 12:00:00 AM,Central,Major Market,Columbian,2,Coffee,Illinois,Regular,130,360,144,1,173,44.8%,386,94
1/1/2011 12:00:00 AM,Central,Major Market,Decaf Irish Cream,3,Coffee,Illinois,Decaf,100,240,95,1,136,51.9%,262,55
1/1/2011 12:00:00 AM,Central,Small Market,Chamomile,8,Herbal Tea,Iowa,Decaf,200,480,234,1,315,51.6%,611,116
1/1/2011 12:00:00 AM,Central,Small Market,Lemon,9,Herbal Tea,Iowa,Decaf,90,200,95,1,134,51.1%,262,56
1/1/2011 12:00:00 AM,Central,Small Market,Darjeeling,11,Tea,Iowa,Regular,140,400,228,1,220,43.1%,510,91
1/1/2011 12:00:00 AM,Central,Small Market,Earl Grey,12,Tea,Iowa,Regular,160,480,245,1,273,44.7%,611,132
1/1/2011 12:00:00 AM,Central,Small Market,Caffe Mocha,5,Espresso,Iowa,Regular,30,50,17,1,17,35.4%,48,16
1/1/2011 12:00:00 AM,Central,Small Market,Decaf Espresso,6,Espresso,Iowa,Decaf,30,50,17,1,16,33.3%,48,17
1/1/2011 12:00:00 AM,Central,Small Market,Amaretto,1,Coffee,Iowa,Regular,20,40,18,1,17,34.0%,50,17
1/1/2011 12:00:00 AM,Central,Small Market,Columbian,2,Coffee,Iowa,Regular,20,60,28,1,8,11.6%,69,30
1/1/2011 12:00:00 AM,Central,Small Market,Decaf Irish Cream,3,Coffee,Iowa,Decaf,20,50,23,1,19,31.7%,60,20
1/1/2011 12:00:00 AM,Central,Small Market,Chamomile,8,Herbal Tea,Missouri,Decaf,0,70,37,1,-17,-16.8%,101,67
1/1/2011 12:00:00 AM,Central,Small Market,Lemon,9,Herbal Tea,Missouri,Decaf,-20,80,88,1,-61,-55.0%,111,52
1/1/2011 12:00:00 AM,Central,Small Market,Darjeeling,11,Tea,Missouri,Regular,10,70,35,1,14,15.2%,92,40
1/1/2011 12:00:00 AM,Central,Small Market,Earl Grey,12,Tea,Missouri,Regular,-10,50,29,1,-14,-19.2%,73,47
1/1/2011 12:00:00 AM,Central,Small Market,Green Tea,13,Tea,Missouri,Regular,0,60,34,1,-6,-7.1%,85,48
1/1/2011 12:00:00 AM,Central,Small Market,Caffe Mocha,5,Espresso,Missouri,Regular,70,140,50,1,75,54.3%,138,26
1/1/2011 12:00:00 AM,Central,Small Market,Decaf Espresso,6,Espresso,Missouri,Decaf,60,130,46,1,70,54.7%,128,24
1/1/2011 12:00:00 AM,Central,Small Market,Columbian,2,Coffee,Missouri,Regular,40,190,85,1,61,28.6%,213,69
1/1/2011 12:00:00 AM,Central,Small Market,Decaf Irish Cream,3,Coffee,Missouri,Decaf,50,170,78,1,73,38.4%,190,47
1/1/2011 12:00:00 AM,Central,Major Market,Chamomile,8,Herbal Tea,Ohio,Decaf,50,70,32,1,45,50.0%,90,20
1/1/2011 12:00:00 AM,Central,Major Market,Lemon,9,Herbal Tea,Ohio,Decaf,50,70,32,1,45,50.0%,90,20
1/1/2011 12:00:00 AM,Central,Major Market,Darjeeling,11,Tea,Ohio,Regular,60,180,84,1,106,45.1%,235,61
1/1/2011 12:00:00 AM,Central,Major Market,Earl Grey,12,Tea,Ohio,Regular,60,170,84,1,104,46.4%,224,51
1/1/2011 12:00:00 AM,Central,Major Market,Caffe Mocha,5,Espresso,Ohio,Regular,140,400,170,1,154,40.3%,382,76
1/1/2011 12:00:00 AM,Central,Major Market,Decaf Espresso,6,Espresso,Ohio,Decaf,40,150,58,1,25,17.2%,145,59
1/1/2011 12:00:00 AM,Central,Major Market,Amaretto,1,Coffee,Ohio,Regular,50,140,60,1,53,33.8%,157,48
1/1/2011 12:00:00 AM,Central,Major Market,Columbian,2,Coffee,Ohio,Regular,50,140,57,1,65,41.4%,157,43
1/1/2011 12:00:00 AM,Central,Major Market,Decaf Irish Cream,3,Coffee,Ohio,Decaf,20,150,63,1,0,0.0%,168,91
1/1/2011 12:00:00 AM,Central,Small Market,Chamomile,8,Herbal Tea,Wisconsin,Decaf,80,150,67,1,109,54.2%,201,45
1/1/2011 12:00:00 AM,Central,Small Market,Lemon,9,Herbal Tea,Wisconsin,Decaf,50,70,33,1,44,48.4%,91,21
1/1/2011 12:00:00 AM,Central,Small Market,Darjeeling,11,Tea,Wisconsin,Regular,50,130,61,1,73,43.5%,168,44
1/1/2011 12:00:00 AM,Central,Small Market,Earl Grey,12,Tea,Wisconsin,Regular,10,150,75,1,11,5.5%,201,103
1/1/2011 12:00:00 AM,Central,Small Market,Caffe Mocha,5,Espresso,Wisconsin,Regular,50,170,69,1,59,35.1%,168,45
1/1/2011 12:00:00 AM,Central,Small Market,Decaf Espresso,6,Espresso,Wisconsin,Decaf,50,120,48,1,53,43.1%,123,29
1/1/2011 12:00:00 AM,Central,Small Market,Amaretto,1,Coffee,Wisconsin,Regular,30,120,54,1,20,14.9%,134,56
1/1/2011 12:00:00 AM,Central,Small Market,Columbian,2,Coffee,Wisconsin,Regular,20,190,79,1,14,6.6%,213,107
1/1/2011 12:00:00 AM,Central,Small Market,Decaf Irish Cream,3,Coffee,Wisconsin,Decaf,60,180,77,1,79,39.3%,201,55
1/1/2011 12:00:00 AM,East,Small Market,Lemon,9,Herbal Tea,Connecticut,Decaf,40,140,85,1,62,29.1%,213,68
1/1/2011 12:00:00 AM,East,Small Market,Mint,10,Herbal Tea,Connecticut,Decaf,50,130,78,1,73,38.4%,190,47
1/1/2011 12:00:00 AM,East,Small Market,Darjeeling,11,Tea,Connecticut,Regular,60,130,50,1,73,52.9%,138,27
1/1/2011 12:00:00 AM,East,Small Market,Green Tea,13,Tea,Connecticut,Regular,40,100,38,1,55,52.4%,105,22
1/1/2011 12:00:00 AM,East,Small Market,Caffe Mocha,5,Espresso,Connecticut,Regular,20,170,75,1,11,5.5%,201,103
1/1/2011 12:00:00 AM,East,Small Market,Decaf Espresso,6,Espresso,Connecticut,Decaf,40,120,55,1,47,32.4%,145,47
1/1/2011 12:00:00 AM,East,Small Market,Columbian,2,Coffee,Connecticut,Regular,130,290,124,1,179,51.6%,347,75
1/1/2011 12:00:00 AM,East,Major Market,Chamomile,8,Herbal Tea,Florida,Decaf,30,80,48,1,53,43.1%,123,29
1/1/2011 12:00:00 AM,East,Major Market,Lemon,9,Herbal Tea,Florida,Decaf,20,90,54,1,20,14.9%,134,56
1/1/2011 12:00:00 AM,East,Major Market,Mint,10,Herbal Tea,Florida,Decaf,40,110,69,1,61,36.3%,168,44
1/1/2011 12:00:00 AM,East,Major Market,Darjeeling,11,Tea,Florida,Regular,40,80,32,1,44,48.9%,90,21
1/1/2011 12:00:00 AM,East,Major Market,Green Tea,13,Tea,Florida,Regular,40,80,33,1,44,48.4%,91,21
1/1/2011 12:00:00 AM,East,Major Market,Caffe Mocha,5,Espresso,Florida,Regular,30,180,79,1,14,6.6%,213,107
1/1/2011 12:00:00 AM,East,Major Market,Decaf Espresso,6,Espresso,Florida,Decaf,60,170,77,1,78,38.8%,201,56
1/1/2011 12:00:00 AM,East,Major Market,Columbian,2,Coffee,Florida,Regular,70,190,84,1,106,45.1%,235,61
1/1/2011 12:00:00 AM,East,Major Market,Decaf Irish Cream,3,Coffee,Florida,Decaf,70,190,84,1,104,46.4%,224,51
1/1/2011 12:00:00 AM,East,Major Market,Lemon,9,Herbal Tea,Massachusetts,Decaf,30,100,58,1,26,17.9%,145,58
1/1/2011 12:00:00 AM,East,Major Market,Darjeeling,11,Tea,Massachusetts,Regular,40,80,32,1,45,50.0%,90,20
1/1/2011 12:00:00 AM,East,Major Market,Green Tea,13,Tea,Massachusetts,Regular,40,80,32,1,45,50.0%,90,20
1/1/2011 12:00:00 AM,East,Major Market,Caffe Mocha,5,Espresso,Massachusetts,Regular,-10,120,63,1,-36,-25.5%,141,90
1/1/2011 12:00:00 AM,East,Major Market,Regular Espresso,7,Espresso,Massachusetts,Regular,110,330,170,1,156,40.8%,382,75
1/1/2011 12:00:00 AM,East,Major Market,Columbian,2,Coffee,Massachusetts,Regular,360,460,72,1,572,103.4%,553,58
1/1/2011 12:00:00 AM,East,Small Market,Lemon,9,Herbal Tea,New Hampshire,Decaf,0,50,34,1,-6,-7.1%,85,48
1/1/2011 12:00:00 AM,East,Small Market,Darjeeling,11,Tea,New Hampshire,Regular,20,40,18,1,16,32.0%,50,18
1/1/2011 12:00:00 AM,East,Small Market,Green Tea,13,Tea,New Hampshire,Regular,20,40,17,1,17,35.4%,48,16
1/1/2011 12:00:00 AM,East,Small Market,Caffe Mocha,5,Espresso,New Hampshire,Regular,0,80,37,1,-16,-15.8%,101,66
1/1/2011 12:00:00 AM,East,Small Market,Regular Espresso,7,Espresso,New Hampshire,Regular,0,60,29,1,-12,-16.4%,73,46
1/1/2011 12:00:00 AM,East,Small Market,Amaretto,1,Coffee,New Hampshire,Regular,30,80,38,1,31,29.8%,104,37
1/1/2011 12:00:00 AM,East,Small Market,Columbian,2,Coffee,New Hampshire,Regular,40,110,48,1,39,29.1%,134,49
1/1/2011 12:00:00 AM,East,Major Market,Lemon,9,Herbal Tea,New York,Decaf,100,370,245,1,173,32.0%,540,133
1/1/2011 12:00:00 AM,East,Major Market,Mint,10,Herbal Tea,New York,Decaf,-70,140,207,1,-176,-87.6%,201,90
1/1/2011 12:00:00 AM,East,Major Market,Darjeeling,11,Tea,New York,Regular,120,250,95,1,157,59.9%,262,40
1/1/2011 12:00:00 AM,East,Major Market,Earl Grey,12,Tea,New York,Regular,110,230,89,1,146,59.6%,245,38
1/1/2011 12:00:00 AM,East,Major Market,Green Tea,13,Tea,New York,Regular,70,140,54,1,84,56.0%,150,27
1/1/2011 12:00:00 AM,East,Major Market,Caffe Mocha,5,Espresso,New York,Regular,-170,50,105,1,-268,-394.1%,68,134
1/1/2011 12:00:00 AM,East,Major Market,Regular Espresso,7,Espresso,New York,Regular,200,480,228,1,273,49.8%,548,91
1/1/2011 12:00:00 AM,East,Major Market,Columbian,2,Coffee,New York,Regular,260,640,271,1,408,53.8%,759,152
1/1/2011 12:00:00 AM,South,Small Market,Chamomile,8,Herbal Tea,Louisiana,Decaf,40,100,49,1,55,44.0%,125,29
1/1/2011 12:00:00 AM,South,Small Market,Lemon,9,Herbal Tea,Louisiana,Decaf,40,180,85,1,62,29.1%,213,68
1/1/2011 12:00:00 AM,South,Small Market,Columbian,2,Coffee,Louisiana,Regular,50,100,34,1,47,49.5%,95,22
1/1/2011 12:00:00 AM,South,Small Market,Decaf Irish Cream,3,Coffee,Louisiana,Decaf,50,100,33,1,44,48.4%,91,21
1/1/2011 12:00:00 AM,South,Small Market,Caffe Latte,4,Espresso,Louisiana,Regular,10,150,75,1,12,6.0%,201,102
1/1/2011 12:00:00 AM,South,Small Market,Caffe Mocha,5,Espresso,Louisiana,Regular,80,150,67,1,109,54.2%,201,45
1/1/2011 12:00:00 AM,South,Small Market,Decaf Espresso,6,Espresso,Louisiana,Decaf,50,120,61,1,75,44.6%,168,43
1/1/2011 12:00:00 AM,South,Small Market,Chamomile,8,Herbal Tea,New Mexico,Decaf,20,40,18,1,17,34.0%,50,17
1/1/2011 12:00:00 AM,South,Small Market,Lemon,9,Herbal Tea,New Mexico,Decaf,20,60,28,1,6,8.7%,69,32
1/1/2011 12:00:00 AM,South,Small Market,Columbian,2,Coffee,New Mexico,Regular,50,150,48,1,41,30.6%,134,48
1/1/2011 12:00:00 AM,South,Small Market,Decaf Irish Cream,3,Coffee,New Mexico,Decaf,-30,120,88,1,-61,-55.0%,111,52
1/1/2011 12:00:00 AM,South,Small Market,Caffe Latte,4,Espresso,New Mexico,Regular,0,50,29,1,-12,-16.4%,73,46
